experiment,sfc,requests,average_latency,duration
SFCs:4-Topology:0.5,sfc2-one,1,19331.581138,2.0
SFCs:4-Topology:0.5,sfc3-one,7,10182.30827557143,2.0
SFCs:4-Topology:0.5,sfc0-one,9,5710.255892444444,2.0
SFCs:4-Topology:0.5,sfc1-one,5,4283.977189200001,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4135.350127,2.0
SFCs:4-Topology:0.5,sfc3-one,5,6392.1221072,2.0
SFCs:4-Topology:0.5,sfc0-one,6,8387.304063166668,2.0
SFCs:4-Topology:0.5,sfc1-one,10,8100.6052633,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4099.686814,2.0
SFCs:4-Topology:0.5,sfc3-one,6,12156.541985666665,2.0
SFCs:4-Topology:0.5,sfc0-one,9,6908.948454444445,2.0
SFCs:4-Topology:0.5,sfc1-one,8,7297.139487374999,2.0
SFCs:4-Topology:0.5,sfc2-one,2,10121.1381515,2.0
SFCs:4-Topology:0.5,sfc3-one,6,13880.351752333334,2.0
SFCs:4-Topology:0.5,sfc0-one,10,7725.486894700001,2.0
SFCs:4-Topology:0.5,sfc1-one,6,7880.234219166666,2.0
SFCs:4-Topology:0.5,sfc2-one,5,6870.483976999999,2.0
SFCs:4-Topology:0.5,sfc3-one,9,8138.303741000001,2.0
SFCs:4-Topology:0.5,sfc0-one,12,6174.340537,2.0
SFCs:4-Topology:0.5,sfc1-one,8,5494.267997625,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4297.5298865,2.0
SFCs:4-Topology:0.5,sfc3-one,7,3620.151278571429,2.0
SFCs:4-Topology:0.5,sfc0-one,21,10237.514074761904,2.0
SFCs:4-Topology:0.5,sfc1-one,9,4193.409140666667,2.0
SFCs:4-Topology:0.5,sfc2-one,2,12984.8728525,2.0
SFCs:4-Topology:0.5,sfc3-one,6,9132.925495499998,2.0
SFCs:4-Topology:0.5,sfc0-one,11,3079.9490824545455,2.0
SFCs:4-Topology:0.5,sfc1-one,6,9903.294956166668,2.0
SFCs:4-Topology:0.5,sfc2-one,3,12284.542851666667,2.0
SFCs:4-Topology:0.5,sfc3-one,7,10395.014934428573,2.0
SFCs:4-Topology:0.5,sfc0-one,7,5121.026779857143,2.0
SFCs:4-Topology:0.5,sfc1-one,8,5307.5789536249995,2.0
SFCs:4-Topology:0.5,sfc2-one,1,7462.56648,2.0
SFCs:4-Topology:0.5,sfc3-one,4,7599.4900422499995,2.0
SFCs:4-Topology:0.5,sfc0-one,14,10920.214806500002,2.0
SFCs:4-Topology:0.5,sfc1-one,9,5053.590945777778,2.0
SFCs:4-Topology:0.5,sfc2-one,1,8999.509565,2.0
SFCs:4-Topology:0.5,sfc3-one,6,9573.370088,2.0
SFCs:4-Topology:0.5,sfc0-one,17,4605.606696764705,2.0
SFCs:4-Topology:0.5,sfc1-one,5,6819.8948342,2.0
SFCs:4-Topology:0.5,sfc2-one,3,7371.5621869999995,2.0
SFCs:4-Topology:0.5,sfc3-one,4,4329.298911,2.0
SFCs:4-Topology:0.5,sfc0-one,13,4309.395650461538,2.0
SFCs:4-Topology:0.5,sfc1-one,11,5197.222957727272,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4343.544311999999,2.0
SFCs:4-Topology:0.5,sfc3-one,8,8766.133394749999,2.0
SFCs:4-Topology:0.5,sfc0-one,13,8036.2474765384595,2.0
SFCs:4-Topology:0.5,sfc1-one,12,11442.965968083334,2.0
SFCs:4-Topology:0.5,sfc2-one,5,6015.4270486000005,2.0
SFCs:4-Topology:0.5,sfc3-one,6,7710.444990333333,2.0
SFCs:4-Topology:0.5,sfc0-one,9,6497.833062888889,2.0
SFCs:4-Topology:0.5,sfc1-one,12,5038.441869833333,2.0
SFCs:4-Topology:0.5,sfc2-one,3,16661.70926666667,2.0
SFCs:4-Topology:0.5,sfc3-one,7,6408.5513011428575,2.0
SFCs:4-Topology:0.5,sfc0-one,14,9860.166058214285,2.0
SFCs:4-Topology:0.5,sfc1-one,5,5315.611833000001,2.0
SFCs:4-Topology:0.5,sfc2-one,4,8150.16483675,2.0
SFCs:4-Topology:0.5,sfc3-one,8,9028.701637999999,2.0
SFCs:4-Topology:0.5,sfc0-one,12,12091.782298166669,2.0
SFCs:4-Topology:0.5,sfc1-one,10,10404.391784,2.0
SFCs:4-Topology:0.5,sfc2-one,1,8267.957884,2.0
SFCs:4-Topology:0.5,sfc3-one,8,8789.717426874999,2.0
SFCs:4-Topology:0.5,sfc0-one,16,6154.80835125,2.0
SFCs:4-Topology:0.5,sfc1-one,9,6062.708022111112,2.0
SFCs:4-Topology:0.5,sfc2-one,1,6478.578595,2.0
SFCs:4-Topology:0.5,sfc3-one,12,8576.284819666667,2.0
SFCs:4-Topology:0.5,sfc0-one,14,6708.427405571428,2.0
SFCs:4-Topology:0.5,sfc1-one,9,4026.919562222223,2.0
SFCs:4-Topology:0.5,sfc2-one,3,25480.424849333333,2.0
SFCs:4-Topology:0.5,sfc3-one,4,24420.079583500003,2.0
SFCs:4-Topology:0.5,sfc0-one,10,5347.6387448000005,2.0
SFCs:4-Topology:0.5,sfc1-one,8,15386.289322749999,2.0
SFCs:4-Topology:0.5,sfc2-one,3,8811.849678999999,2.0
SFCs:4-Topology:0.5,sfc3-one,12,9128.413304416667,2.0
SFCs:4-Topology:0.5,sfc0-one,8,2476.45823775,2.0
SFCs:4-Topology:0.5,sfc1-one,7,9573.403709571428,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4420.878822333333,2.0
SFCs:4-Topology:0.5,sfc3-one,5,11756.8326508,2.0
SFCs:4-Topology:0.5,sfc0-one,6,3647.6889625000003,2.0
SFCs:4-Topology:0.5,sfc1-one,8,6553.953392125,2.0
SFCs:4-Topology:0.5,sfc2-one,1,5642.548423,2.0
SFCs:4-Topology:0.5,sfc3-one,7,6556.248986714286,2.0
SFCs:4-Topology:0.5,sfc0-one,8,8111.3742896250005,2.0
SFCs:4-Topology:0.5,sfc1-one,6,3256.767529833334,2.0
SFCs:4-Topology:0.5,sfc2-one,3,5648.378796333333,2.0
SFCs:4-Topology:0.5,sfc3-one,7,6869.041198142856,2.0
SFCs:4-Topology:0.5,sfc0-one,9,5493.596285888889,2.0
SFCs:4-Topology:0.5,sfc1-one,5,6434.424523,2.0
SFCs:4-Topology:0.5,sfc3-one,6,6151.193154166666,2.0
SFCs:4-Topology:0.5,sfc0-one,9,2580.0706139999998,2.0
SFCs:4-Topology:0.5,sfc1-one,8,10909.45163675,2.0
SFCs:4-Topology:0.5,sfc2-one,1,3704.075488,2.0
SFCs:4-Topology:0.5,sfc3-one,4,9139.58305225,2.0
SFCs:4-Topology:0.5,sfc0-one,13,4199.082117,2.0
SFCs:4-Topology:0.5,sfc1-one,4,8255.706803500001,2.0
SFCs:4-Topology:0.5,sfc2-one,1,21653.91618,2.0
SFCs:4-Topology:0.5,sfc3-one,6,4018.3116176666663,2.0
SFCs:4-Topology:0.5,sfc0-one,13,4308.918873230768,2.0
SFCs:4-Topology:0.5,sfc1-one,10,5880.7476243,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4680.042426,2.0
SFCs:4-Topology:0.5,sfc3-one,4,3511.0982437500006,2.0
SFCs:4-Topology:0.5,sfc0-one,9,3721.672562999999,2.0
SFCs:4-Topology:0.5,sfc1-one,8,3935.6289620000002,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4297.7850880000005,2.0
SFCs:4-Topology:0.5,sfc3-one,3,4219.232575,2.0
SFCs:4-Topology:0.5,sfc0-one,8,10553.582235375,2.0
SFCs:4-Topology:0.5,sfc1-one,5,3388.497558,2.0
SFCs:4-Topology:0.5,sfc2-one,1,11045.965968,2.0
SFCs:4-Topology:0.5,sfc3-one,6,8284.0214015,2.0
SFCs:4-Topology:0.5,sfc0-one,9,6284.601298333332,2.0
SFCs:4-Topology:0.5,sfc1-one,7,3907.499768428571,2.0
SFCs:4-Topology:0.5,sfc2-one,2,12100.8998245,2.0
SFCs:4-Topology:0.5,sfc3-one,2,3161.104671,2.0
SFCs:4-Topology:0.5,sfc0-one,18,5033.591991388889,2.0
SFCs:4-Topology:0.5,sfc1-one,5,9463.1085108,2.0
SFCs:4-Topology:0.5,sfc2-one,2,10083.8876055,2.0
SFCs:4-Topology:0.5,sfc3-one,6,4387.901453166666,2.0
SFCs:4-Topology:0.5,sfc0-one,15,5715.8581074,2.0
SFCs:4-Topology:0.5,sfc1-one,4,7636.1255545,2.0
SFCs:4-Topology:0.5,sfc2-one,6,4213.56145,2.0
SFCs:4-Topology:0.5,sfc3-one,3,3756.407977333333,2.0
SFCs:4-Topology:0.5,sfc0-one,10,5180.5280149,2.0
SFCs:4-Topology:0.5,sfc1-one,4,4946.713633,2.0
SFCs:4-Topology:0.5,sfc2-one,3,8149.830915333333,2.0
SFCs:4-Topology:0.5,sfc3-one,2,3883.7745715,2.0
SFCs:4-Topology:0.5,sfc0-one,17,7122.018032764706,2.0
SFCs:4-Topology:0.5,sfc1-one,4,5326.218577,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4624.963121,2.0
SFCs:4-Topology:0.5,sfc3-one,3,5270.379328333333,2.0
SFCs:4-Topology:0.5,sfc0-one,5,4142.9667748,2.0
SFCs:4-Topology:0.5,sfc1-one,5,4550.4151198,2.0
SFCs:4-Topology:0.5,sfc2-one,2,3551.022709,2.0
SFCs:4-Topology:0.5,sfc3-one,8,4017.575667125,2.0
SFCs:4-Topology:0.5,sfc0-one,9,10262.456179111112,2.0
SFCs:4-Topology:0.5,sfc1-one,6,5816.333744166666,2.0
SFCs:4-Topology:0.5,sfc2-one,3,5653.990504999999,2.0
SFCs:4-Topology:0.5,sfc3-one,4,8181.4439685,2.0
SFCs:4-Topology:0.5,sfc0-one,10,3680.3022958999995,2.0
SFCs:4-Topology:0.5,sfc1-one,12,3436.7893297499995,2.0
SFCs:4-Topology:0.5,sfc3-one,4,3699.0632960000003,2.0
SFCs:4-Topology:0.5,sfc0-one,14,8190.813528357142,2.0
SFCs:4-Topology:0.5,sfc1-one,6,3305.936275833333,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4948.514577,2.0
SFCs:4-Topology:0.5,sfc3-one,7,10631.799504428569,2.0
SFCs:4-Topology:0.5,sfc0-one,4,5094.14064025,2.0
SFCs:4-Topology:0.5,sfc1-one,6,7310.1092585,2.0
SFCs:4-Topology:0.5,sfc2-one,5,6266.7186058,2.0
SFCs:4-Topology:0.5,sfc3-one,5,4199.522984599999,2.0
SFCs:4-Topology:0.5,sfc0-one,13,7804.300575153846,2.0
SFCs:4-Topology:0.5,sfc1-one,13,4951.973175461539,2.0
SFCs:4-Topology:0.5,sfc2-one,2,8570.3082215,2.0
SFCs:4-Topology:0.5,sfc3-one,5,10936.6192776,2.0
SFCs:4-Topology:0.5,sfc0-one,7,5535.538908571429,2.0
SFCs:4-Topology:0.5,sfc1-one,15,8267.924446133335,2.0
SFCs:4-Topology:0.5,sfc2-one,4,5944.6955865,2.0
SFCs:4-Topology:0.5,sfc3-one,5,5424.341700999999,2.0
SFCs:4-Topology:0.5,sfc0-one,13,3204.974093923077,2.0
SFCs:4-Topology:0.5,sfc1-one,9,4117.851889444445,2.0
SFCs:4-Topology:0.5,sfc2-one,4,5251.011781,2.0
SFCs:4-Topology:0.5,sfc3-one,3,15072.616306666669,2.0
SFCs:4-Topology:0.5,sfc0-one,20,5670.06486655,2.0
SFCs:4-Topology:0.5,sfc1-one,8,5362.584233625001,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4803.645444666666,2.0
SFCs:4-Topology:0.5,sfc3-one,6,3810.5141685,2.0
SFCs:4-Topology:0.5,sfc0-one,14,5495.993801285715,2.0
SFCs:4-Topology:0.5,sfc1-one,7,6637.608835571429,2.0
SFCs:4-Topology:0.5,sfc2-one,6,11500.139043666664,2.0
SFCs:4-Topology:0.5,sfc3-one,11,7397.86237890909,2.0
SFCs:4-Topology:0.5,sfc0-one,6,6270.3863366666665,2.0
SFCs:4-Topology:0.5,sfc1-one,11,4394.701158272727,2.0
SFCs:4-Topology:0.5,sfc2-one,3,7199.398090666667,2.0
SFCs:4-Topology:0.5,sfc3-one,9,5910.992944111112,2.0
SFCs:4-Topology:0.5,sfc0-one,12,6882.110543833335,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4588.450396666666,2.0
SFCs:4-Topology:0.5,sfc2-one,10,8570.675722,2.0
SFCs:4-Topology:0.5,sfc3-one,9,6074.650106888887,2.0
SFCs:4-Topology:0.5,sfc0-one,16,7566.157035937499,2.0
SFCs:4-Topology:0.5,sfc1-one,9,3121.457016444444,2.0
SFCs:4-Topology:0.5,sfc3-one,15,3646.1731773999995,2.0
SFCs:4-Topology:0.5,sfc0-one,5,2419.0974296,2.0
SFCs:4-Topology:0.5,sfc1-one,7,10742.646593428572,2.0
SFCs:4-Topology:0.5,sfc2-one,4,6705.4698767499995,2.0
SFCs:4-Topology:0.5,sfc3-one,10,5764.3860175,2.0
SFCs:4-Topology:0.5,sfc0-one,6,14182.599458333332,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4026.5959325000003,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4883.6485569999995,2.0
SFCs:4-Topology:0.5,sfc3-one,10,7151.0388985,2.0
SFCs:4-Topology:0.5,sfc0-one,5,7497.927652399999,2.0
SFCs:4-Topology:0.5,sfc1-one,6,12335.600289166667,2.0
SFCs:4-Topology:0.5,sfc2-one,3,10086.079076333333,2.0
SFCs:4-Topology:0.5,sfc3-one,4,3916.595545,2.0
SFCs:4-Topology:0.5,sfc0-one,10,3035.3177796,2.0
SFCs:4-Topology:0.5,sfc1-one,10,6482.338220800001,2.0
SFCs:4-Topology:0.5,sfc2-one,2,5105.955379499999,2.0
SFCs:4-Topology:0.5,sfc3-one,7,10085.803777142859,2.0
SFCs:4-Topology:0.5,sfc0-one,10,3943.0905224000003,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4714.829976,2.0
SFCs:4-Topology:0.5,sfc2-one,1,5581.662971,2.0
SFCs:4-Topology:0.5,sfc3-one,10,8557.9230025,2.0
SFCs:4-Topology:0.5,sfc0-one,9,4468.989159,2.0
SFCs:4-Topology:0.5,sfc1-one,11,10472.724367,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4604.2556335,2.0
SFCs:4-Topology:0.5,sfc3-one,3,3844.264175666667,2.0
SFCs:4-Topology:0.5,sfc0-one,17,4308.140591529413,2.0
SFCs:4-Topology:0.5,sfc1-one,4,7222.172125749999,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4960.284281,2.0
SFCs:4-Topology:0.5,sfc3-one,1,4181.877918,2.0
SFCs:4-Topology:0.5,sfc0-one,8,4427.446988125,2.0
SFCs:4-Topology:0.5,sfc1-one,10,8283.5488297,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4032.5827005,2.0
SFCs:4-Topology:0.5,sfc3-one,4,3116.1717477499997,2.0
SFCs:4-Topology:0.5,sfc0-one,16,7440.306271562501,2.0
SFCs:4-Topology:0.5,sfc1-one,7,4043.8006168571433,2.0
SFCs:4-Topology:0.5,sfc2-one,3,3793.3103646666664,2.0
SFCs:4-Topology:0.5,sfc3-one,5,4247.7900592000005,2.0
SFCs:4-Topology:0.5,sfc0-one,10,3327.0634953,2.0
SFCs:4-Topology:0.5,sfc1-one,4,4259.1237145,2.0
SFCs:4-Topology:0.5,sfc2-one,2,5801.9285095,2.0
SFCs:4-Topology:0.5,sfc3-one,5,4348.931931,2.0
SFCs:4-Topology:0.5,sfc0-one,19,5322.810023,2.0
SFCs:4-Topology:0.5,sfc1-one,13,6407.6615715384605,2.0
SFCs:4-Topology:0.5,sfc2-one,3,6202.050167666665,2.0
SFCs:4-Topology:0.5,sfc3-one,5,7490.5802084,2.0
SFCs:4-Topology:0.5,sfc0-one,6,4570.329511333332,2.0
SFCs:4-Topology:0.5,sfc1-one,8,11289.143160125,2.0
SFCs:4-Topology:0.5,sfc3-one,3,5604.186476,2.0
SFCs:4-Topology:0.5,sfc0-one,11,2938.9658347272725,2.0
SFCs:4-Topology:0.5,sfc1-one,6,6030.2572635,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4151.585241,2.0
SFCs:4-Topology:0.5,sfc3-one,4,11949.431646500001,2.0
SFCs:4-Topology:0.5,sfc0-one,10,11952.8640016,2.0
SFCs:4-Topology:0.5,sfc1-one,7,9527.264167857142,2.0
SFCs:4-Topology:0.5,sfc2-one,7,7691.403350857143,2.0
SFCs:4-Topology:0.5,sfc3-one,6,6182.8150385,2.0
SFCs:4-Topology:0.5,sfc0-one,13,6433.145549,2.0
SFCs:4-Topology:0.5,sfc1-one,10,10623.682073700002,2.0
SFCs:4-Topology:0.5,sfc2-one,1,6979.194065,2.0
SFCs:4-Topology:0.5,sfc3-one,7,10698.886498142858,2.0
SFCs:4-Topology:0.5,sfc0-one,9,4737.353407555556,2.0
SFCs:4-Topology:0.5,sfc1-one,6,10648.436033166667,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4542.781409,2.0
SFCs:4-Topology:0.5,sfc3-one,5,10627.4575196,2.0
SFCs:4-Topology:0.5,sfc0-one,5,7903.256059000001,2.0
SFCs:4-Topology:0.5,sfc1-one,8,18605.918657625003,2.0
SFCs:4-Topology:0.5,sfc2-one,2,7654.326187500001,2.0
SFCs:4-Topology:0.5,sfc3-one,7,7846.701224857143,2.0
SFCs:4-Topology:0.5,sfc0-one,22,9234.653864318181,2.0
SFCs:4-Topology:0.5,sfc1-one,3,5710.913654333333,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4990.497904333333,2.0
SFCs:4-Topology:0.5,sfc3-one,4,3756.80927025,2.0
SFCs:4-Topology:0.5,sfc0-one,15,3792.6400944,2.0
SFCs:4-Topology:0.5,sfc1-one,6,3972.926643833334,2.0
SFCs:4-Topology:0.5,sfc2-one,2,19467.023602999998,2.0
SFCs:4-Topology:0.5,sfc3-one,4,5853.7404315,2.0
SFCs:4-Topology:0.5,sfc0-one,2,18470.3260755,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4301.713581833333,2.0
SFCs:4-Topology:0.5,sfc2-one,4,5723.931368,2.0
SFCs:4-Topology:0.5,sfc3-one,4,12410.37475225,2.0
SFCs:4-Topology:0.5,sfc0-one,19,6397.855134473684,3.0
SFCs:4-Topology:0.5,sfc1-one,9,6959.146577666666,3.0
SFCs:4-Topology:0.5,sfc2-one,8,8784.7612305,3.0
SFCs:4-Topology:0.5,sfc3-one,7,6074.394221857144,3.0
SFCs:4-Topology:0.5,sfc0-one,10,2963.9511076999997,2.0
SFCs:4-Topology:0.5,sfc1-one,3,4660.510268000001,2.0
SFCs:4-Topology:0.5,sfc2-one,2,25869.175635,2.0
SFCs:4-Topology:0.5,sfc3-one,6,4278.113701166667,2.0
SFCs:4-Topology:0.5,sfc0-one,19,8147.410060052632,2.0
SFCs:4-Topology:0.5,sfc1-one,5,4574.9160296,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4087.2744195,2.0
SFCs:4-Topology:0.5,sfc3-one,3,4679.6079506666665,2.0
SFCs:4-Topology:0.5,sfc0-one,12,6021.8852799999995,2.0
SFCs:4-Topology:0.5,sfc1-one,13,4445.835447461538,2.0
SFCs:4-Topology:0.5,sfc2-one,3,6008.045970666667,2.0
SFCs:4-Topology:0.5,sfc3-one,2,40569.534085,2.0
SFCs:4-Topology:0.5,sfc0-one,5,14046.1102014,2.0
SFCs:4-Topology:0.5,sfc1-one,7,6486.76728,2.0
SFCs:4-Topology:0.5,sfc2-one,5,11936.859065200002,2.0
SFCs:4-Topology:0.5,sfc3-one,6,6986.0935895,2.0
SFCs:4-Topology:0.5,sfc0-one,19,6237.138374947367,2.0
SFCs:4-Topology:0.5,sfc1-one,11,7126.0353513636355,2.0
SFCs:4-Topology:0.5,sfc2-one,3,4540.953852333333,2.0
SFCs:4-Topology:0.5,sfc3-one,8,10883.730791375001,2.0
SFCs:4-Topology:0.5,sfc0-one,10,8613.322822099999,2.0
SFCs:4-Topology:0.5,sfc1-one,8,5773.16465575,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4599.813691,2.0
SFCs:4-Topology:0.5,sfc3-one,9,6391.256809888889,2.0
SFCs:4-Topology:0.5,sfc0-one,8,3082.54455225,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4610.823925333333,2.0
SFCs:4-Topology:0.5,sfc2-one,2,5026.2909865,2.0
SFCs:4-Topology:0.5,sfc3-one,4,4868.329745499999,2.0
SFCs:4-Topology:0.5,sfc0-one,9,5910.366976444445,2.0
SFCs:4-Topology:0.5,sfc1-one,12,6388.598951166667,2.0
SFCs:4-Topology:0.5,sfc2-one,4,4493.422823499999,2.0
SFCs:4-Topology:0.5,sfc3-one,9,4525.743988333333,2.0
SFCs:4-Topology:0.5,sfc0-one,17,4022.5730222352936,2.0
SFCs:4-Topology:0.5,sfc1-one,8,4282.7994636250005,2.0
SFCs:4-Topology:0.5,sfc2-one,3,6314.821001666666,2.0
SFCs:4-Topology:0.5,sfc3-one,4,4803.88611275,2.0
SFCs:4-Topology:0.5,sfc0-one,15,7489.508699933333,2.0
SFCs:4-Topology:0.5,sfc1-one,9,8716.15759377778,2.0
SFCs:4-Topology:0.5,sfc2-one,5,7569.226815600001,2.0
SFCs:4-Topology:0.5,sfc3-one,3,6456.925106,2.0
SFCs:4-Topology:0.5,sfc0-one,9,4670.762874666666,2.0
SFCs:4-Topology:0.5,sfc1-one,5,3670.9993906000004,2.0
SFCs:4-Topology:0.5,sfc2-one,4,5917.81100625,2.0
SFCs:4-Topology:0.5,sfc3-one,2,4217.390854,2.0
SFCs:4-Topology:0.5,sfc0-one,22,3774.3204218181822,3.0
SFCs:4-Topology:0.5,sfc1-one,10,6045.013052400001,3.0
SFCs:4-Topology:0.5,sfc2-one,3,7000.572546666667,3.0
SFCs:4-Topology:0.5,sfc3-one,12,5747.738353083333,3.0
SFCs:4-Topology:0.5,sfc0-one,16,3455.4379441874994,2.0
SFCs:4-Topology:0.5,sfc1-one,11,6488.075837909089,2.0
SFCs:4-Topology:0.5,sfc2-one,2,5944.6016055,2.0
SFCs:4-Topology:0.5,sfc3-one,9,4867.941957,2.0
SFCs:4-Topology:0.5,sfc0-one,13,4152.958160615385,2.0
SFCs:4-Topology:0.5,sfc1-one,17,6510.461233,2.0
SFCs:4-Topology:0.5,sfc2-one,1,5298.480976,2.0
SFCs:4-Topology:0.5,sfc3-one,8,4865.701072,2.0
SFCs:4-Topology:0.5,sfc0-one,11,4656.670400727273,2.0
SFCs:4-Topology:0.5,sfc1-one,6,7620.611737166666,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4711.12279,2.0
SFCs:4-Topology:0.5,sfc3-one,1,5287.764859,2.0
SFCs:4-Topology:0.5,sfc0-one,17,5334.5139008823535,2.0
SFCs:4-Topology:0.5,sfc1-one,13,6597.346310076924,2.0
SFCs:4-Topology:0.5,sfc2-one,3,5295.899612,2.0
SFCs:4-Topology:0.5,sfc3-one,12,5616.474962666666,2.0
SFCs:4-Topology:0.5,sfc0-one,17,4005.0792669999987,2.0
SFCs:4-Topology:0.5,sfc1-one,6,6512.858480333333,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4922.5216795,2.0
SFCs:4-Topology:0.5,sfc3-one,7,4008.518787142857,2.0
SFCs:4-Topology:0.5,sfc0-one,22,4154.453804090909,3.0
SFCs:4-Topology:0.5,sfc1-one,15,5826.446048866666,3.0
SFCs:4-Topology:0.5,sfc2-one,2,7294.2386565,3.0
SFCs:4-Topology:0.5,sfc3-one,9,3773.3552811111117,3.0
SFCs:4-Topology:0.5,sfc0-one,16,4377.232989499999,2.0
SFCs:4-Topology:0.5,sfc2-one,4,4749.2726155,2.0
SFCs:4-Topology:0.5,sfc3-one,2,22494.6307255,2.0
SFCs:4-Topology:0.5,sfc0-one,5,4090.7043398,2.0
SFCs:4-Topology:0.5,sfc1-one,8,7805.262099500001,2.0
SFCs:4-Topology:0.5,sfc2-one,2,4104.121088,2.0
SFCs:4-Topology:0.5,sfc3-one,8,7633.3803423750005,2.0
SFCs:4-Topology:0.5,sfc0-one,12,7539.107989416666,2.0
SFCs:4-Topology:0.5,sfc1-one,6,3148.9222388333333,2.0
SFCs:4-Topology:0.5,sfc2-one,1,6390.998038,2.0
SFCs:4-Topology:0.5,sfc3-one,3,5668.959137666668,2.0
SFCs:4-Topology:0.5,sfc0-one,11,2519.3285711818185,2.0
SFCs:4-Topology:0.5,sfc1-one,9,11763.321555333332,2.0
SFCs:4-Topology:0.5,sfc2-one,1,6826.968162,2.0
SFCs:4-Topology:0.5,sfc3-one,11,11301.359691363636,2.0
SFCs:4-Topology:0.5,sfc0-one,12,4362.481861,2.0
SFCs:4-Topology:0.5,sfc1-one,5,7381.423059399999,2.0
SFCs:4-Topology:0.5,sfc2-one,3,20015.432420333334,2.0
SFCs:4-Topology:0.5,sfc3-one,4,11975.684057999999,2.0
SFCs:4-Topology:0.5,sfc0-one,18,6615.3024264999995,3.0
SFCs:4-Topology:0.5,sfc1-one,14,6378.846414142857,3.0
SFCs:4-Topology:0.5,sfc2-one,3,4591.605656,3.0
SFCs:4-Topology:0.5,sfc3-one,14,6909.275638785715,3.0
SFCs:4-Topology:0.5,sfc0-one,14,8389.777617785714,2.0
SFCs:4-Topology:0.5,sfc1-one,6,5126.009883666667,2.0
SFCs:4-Topology:0.5,sfc2-one,7,4626.206193857143,2.0
SFCs:4-Topology:0.5,sfc3-one,6,9022.226642666667,2.0
SFCs:4-Topology:0.5,sfc0-one,20,5892.504045,3.0
SFCs:4-Topology:0.5,sfc1-one,7,3913.909311428572,3.0
SFCs:4-Topology:0.5,sfc2-one,4,9146.459528,3.0
SFCs:4-Topology:0.5,sfc3-one,8,9526.654979,3.0
SFCs:4-Topology:0.5,sfc0-one,5,10948.8570674,2.0
SFCs:4-Topology:0.5,sfc1-one,6,9905.596810333334,2.0
SFCs:4-Topology:0.5,sfc2-one,2,5832.598441,2.0
SFCs:4-Topology:0.5,sfc3-one,3,4192.449816666666,2.0
SFCs:4-Topology:0.5,sfc0-one,13,5354.942415615385,2.0
SFCs:4-Topology:0.5,sfc1-one,11,9782.577520363637,2.0
SFCs:4-Topology:0.5,sfc2-one,4,7482.12304275,2.0
SFCs:4-Topology:0.5,sfc3-one,7,9744.54984742857,2.0
SFCs:4-Topology:0.5,sfc0-one,20,6966.632902,2.0
SFCs:4-Topology:0.5,sfc1-one,13,8541.081650615386,2.0
SFCs:4-Topology:0.5,sfc2-one,1,3747.063292,2.0
SFCs:4-Topology:0.5,sfc3-one,7,4621.296571571429,2.0
SFCs:4-Topology:0.5,sfc0-one,7,4856.458564714286,2.0
SFCs:4-Topology:0.5,sfc1-one,4,13446.13289525,2.0
SFCs:4-Topology:0.5,sfc2-one,1,3417.230683,2.0
SFCs:4-Topology:0.5,sfc3-one,1,4108.864695,2.0
SFCs:4-Topology:0.5,sfc0-one,8,9708.680635375,2.0
SFCs:4-Topology:0.5,sfc1-one,6,4395.854275,2.0
SFCs:4-Topology:0.5,sfc2-one,1,4688.733845,2.0
SFCs:4-Topology:0.5,sfc3-one,11,5752.271340545455,2.0
SFCs:4-Topology:0.5,sfc0-one,12,9134.89564825,2.0
SFCs:4-Topology:0.5,sfc1-one,5,6108.5448238,2.0
SFCs:4-Topology:0.5,sfc2-one,1,3555.061272,2.0
SFCs:4-Topology:0.5,sfc3-one,10,3710.240632,2.0
SFCs:4-Topology:0.5,sfc0-one,9,3875.7916334444435,2.0
SFCs:4-Topology:0.5,sfc1-one,5,4114.883623,2.0
SFCs:4-Topology:0.5,sfc2-one,6,7603.066898666667,2.0
SFCs:4-Topology:0.5,sfc3-one,6,14425.3038085,2.0
